0.24	0.56	0.68	0.96	0.76	4
0.333	0.519	0.593	0.926	0.593	4
0.316	0.449	0.622	0.918	0.541	4
0.6	0.8	0.8	1.0	0.8	4
0.348	0.391	0.565	0.87	0.478	4
0.41	0.513	0.641	0.936	0.615	4
0.647	0.765	0.882	0.941	0.647	4
0.375	0.5	0.875	1.0	0.5	4
0.5	0.75	0.875	1.0	0.625	4
0.361	0.583	0.694	0.917	0.583	4
1.0	1.0	1.0	1.0	0.5	4
0.385	0.538	0.615	0.949	0.615	4
0.556	0.556	0.778	1.0	0.556	4
0.444	0.639	0.667	1.0	0.528	4
0.455	0.818	0.909	1.0	0.636	4
0.143	0.571	0.571	1.0	0.571	4
0.4	0.6	0.4	1.0	0.6	4
0.333	0.5	0.722	1.0	0.611	4
0.583	0.417	0.5	1.0	0.833	4
0.5	0.75	0.625	1.0	0.5	4
0.344	0.594	0.656	0.906	0.469	4
0.636	0.773	0.864	0.955	0.682	4
0.4	0.622	0.689	0.889	0.622	4
0.357	0.49	0.571	0.786	0.551	4
0.261	0.652	0.783	0.913	0.652	4
0.579	0.579	0.579	0.895	0.579	4
0.333	0.714	0.762	1.0	0.619	4
0.417	0.542	0.542	0.896	0.542	4
0.333	0.667	0.8	1.0	0.667	4
0.417	0.75	0.75	1.0	0.833	4
0.442	0.674	0.605	0.884	0.512	4
0.444	0.556	0.667	0.889	0.667	4
0.375	0.625	0.5	1.0	0.625	4
0.25	0.5	0.5	1.0	0.688	4
0.353	0.5	0.529	0.824	0.368	4
0.5	0.5	0.654	1.0	0.577	4
0.418	0.527	0.582	0.927	0.4	4
0.39	0.561	0.61	0.854	0.488	4
0.545	0.909	0.818	0.909	0.636	4
0.429	0.714	0.857	1.0	0.429	4
0.405	0.557	0.57	0.962	0.506	4
0.5	0.833	0.833	1.0	0.75	4
0.5	0.833	0.833	1.0	0.333	4
0.385	0.51	0.583	0.781	0.385	4
0.444	0.333	0.389	0.944	0.444	4
0.538	0.615	0.692	1.0	0.692	4
0.393	0.5	0.679	1.0	0.357	4
0.286	0.571	0.786	1.0	0.5	4
0.436	0.436	0.513	0.949	0.359	4
0.269	0.423	0.577	0.923	0.5	4
0.421	0.474	0.632	0.947	0.474	4
0.556	0.556	0.778	0.889	0.778	4
0.333	0.444	0.556	1.0	0.111	4
0.143	0.429	0.714	1.0	0.429	4
0.375	0.5	0.708	1.0	0.667	4
0.417	0.667	0.75	1.0	0.75	4
0.5	0.611	0.611	0.944	0.556	4
0.231	0.462	0.462	0.923	0.308	4
0.667	1.0	0.667	1.0	1.0	4
0.263	0.474	0.684	1.0	0.316	4
0.545	0.727	0.909	1.0	0.364	4
0.314	0.471	0.588	0.824	0.471	4
0.25	0.5	0.75	1.0	0.5	4
0.357	0.571	0.536	0.821	0.5	4
0.4	0.533	0.667	0.867	0.6	4
0.667	0.833	1.0	1.0	0.667	4
0.5	1.0	1.0	1.0	1.0	4
0.455	0.455	0.727	0.909	0.545	4
0.286	0.571	0.643	1.0	0.679	4
0.276	0.448	0.621	0.966	0.483	4
0.346	0.423	0.692	0.962	0.462	4
0.5	0.467	0.667	0.867	0.7	4
0.379	0.586	0.517	0.931	0.552	4
0.722	0.778	0.833	1.0	0.556	4
0.429	0.571	0.619	1.0	0.476	4
0.667	0.333	0.667	0.667	0.667	4
0.684	0.789	0.684	0.895	0.474	4
0.278	0.389	0.463	0.926	0.463	4
0.447	0.532	0.66	0.915	0.596	4
0.275	0.353	0.363	0.833	0.373	4
0.467	0.667	0.667	0.933	0.6	4
0.36	0.68	0.68	0.92	0.68	4
0.091	0.409	0.409	0.909	0.273	4
0.4	0.8	0.8	1.0	0.5	4
0.3	0.8	0.9	0.9	0.5	4
0.471	0.588	0.647	0.941	0.529	4
0.303	0.455	0.545	0.939	0.485	4
0.419	0.568	0.649	0.932	0.649	4
0.467	0.2	0.533	1.0	0.667	4
0.375	0.875	0.75	1.0	0.5	4
0.667	0.667	0.833	1.0	1.0	4
0.563	0.563	0.625	1.0	0.688	4
0.444	0.361	0.556	0.861	0.444	4
0.4	0.35	0.4	0.85	0.45	4
0.536	0.429	0.571	0.929	0.429	4
0.336	0.412	0.496	0.849	0.395	4
0.321	0.411	0.571	0.839	0.482	4
1.0	1.0	1.0	1.0	0.8	4
0.526	0.474	0.579	0.842	0.684	4
0.35	0.75	0.7	1.0	0.6	4
0.45	0.6	0.65	0.95	0.55	4
0.333	0.458	0.542	0.875	0.521	4
0.458	0.417	0.583	0.875	0.5	4
0.474	0.5	0.658	0.842	0.579	4
0.714	1.0	1.0	1.0	0.857	4
0.408	0.645	0.671	0.934	0.553	4
0.833	0.5	0.667	1.0	0.833	4
0.0	1.0	1.0	1.0	0.0	4
0.467	0.6	0.733	1.0	0.667	4
0.563	0.563	0.5	0.938	0.5	4
0.469	0.531	0.563	0.938	0.406	4
0.5	1.0	1.0	1.0	0.5	4
0.323	0.548	0.516	0.935	0.484	4
0.3	0.7	0.75	0.95	0.75	4
0.63	0.667	0.815	0.889	0.593	4
0.667	0.667	0.667	1.0	0.5	4
0.636	0.727	0.909	1.0	0.818	4
0.4	0.5	0.7	1.0	0.6	4
0.38	0.64	0.76	0.9	0.68	4
0.489	0.404	0.617	0.957	0.447	4
0.355	0.548	0.71	0.935	0.548	4
0.36	0.56	0.68	0.96	0.48	4
0.571	0.429	0.571	1.0	0.429	4
0.514	0.571	0.629	0.971	0.629	4
0.333	0.267	0.333	0.933	0.533	4
0.364	0.364	0.455	1.0	0.636	4
0.268	0.22	0.39	0.927	0.341	4
0.2	0.275	0.35	1.0	0.325	4
0.485	0.515	0.576	0.939	0.576	4
0.333	0.333	0.667	1.0	1.0	4
0.214	0.393	0.5	1.0	0.536	4
0.367	0.433	0.667	0.933	0.467	4
0.0	0.0	0.0	0.0	0.0	4
0.429	0.571	0.429	0.714	1.0	5
0.357	0.571	0.643	0.714	1.0	5
0.412	0.471	0.706	0.647	1.0	5
0.5	0.5	0.5	1.0	1.0	5
0.447	0.421	0.447	0.447	0.842	5
0.375	0.375	0.438	0.5	0.906	5
0.457	0.514	0.686	0.629	0.914	5
1.0	1.0	1.0	1.0	1.0	5
0.394	0.606	0.606	0.636	0.97	5
0.417	0.667	0.667	0.667	1.0	5
0.467	0.6	0.533	0.667	0.933	5
0.333	0.5	0.667	0.833	1.0	5
0.278	0.385	0.444	0.462	0.876	5
0.425	0.45	0.5	0.575	0.95	5
0.304	0.435	0.522	0.522	0.913	5
0.282	0.427	0.495	0.515	0.932	5
0.3	0.4	0.4	0.5	1.0	5
0.345	0.552	0.379	0.483	0.966	5
0.444	0.667	0.778	0.889	1.0	5
0.714	0.714	1.0	0.857	1.0	5
0.6	0.8	0.8	0.8	1.0	5
0.25	0.313	0.563	0.5	0.875	5
0.313	0.438	0.5	0.625	0.938	5
0.364	0.455	0.727	0.818	1.0	5
0.333	0.889	0.889	0.667	1.0	5
0.5	0.125	0.25	0.438	1.0	5
0.22	0.244	0.244	0.293	0.902	5
0.303	0.242	0.212	0.333	0.909	5
0.311	0.246	0.311	0.377	0.869	5
0.286	0.429	0.714	0.571	1.0	5
1.0	1.0	1.0	0.0	1.0	5
0.5	0.5	0.25	0.625	1.0	5
0.268	0.293	0.39	0.488	0.854	5
0.216	0.284	0.27	0.257	0.919	5
0.167	0.667	0.667	0.5	1.0	5
0.333	0.548	0.571	0.714	0.952	5
0.2	0.4	0.7	0.8	1.0	5
0.314	0.543	0.571	0.714	0.971	5
0.467	0.6	0.8	0.733	1.0	5
0.424	0.515	0.606	0.515	0.848	5
0.622	0.676	0.757	0.73	0.973	5
1.0	1.0	1.0	1.0	1.0	5
0.387	0.484	0.581	0.548	0.839	5
0.25	0.375	0.5	0.375	1.0	5
0.267	0.5	0.567	0.667	0.933	5
0.5	0.667	0.667	0.667	0.833	5
0.533	0.6	0.867	0.933	1.0	5
0.324	0.446	0.581	0.622	0.905	5
0.393	0.429	0.446	0.554	0.893	5
1.0	1.0	1.0	1.0	1.0	5
0.4	0.6	0.8	0.6	0.9	5
0.423	0.577	0.692	0.846	0.923	5
0.3	0.6	0.5	0.5	0.9	5
0.388	0.526	0.595	0.638	0.905	5
0.364	0.545	0.5	0.636	0.864	5
0.375	0.625	0.75	1.0	1.0	5
0.487	0.641	0.564	0.744	0.974	5
0.333	0.5	0.417	0.5	0.917	5
0.455	0.727	0.636	0.636	0.818	5
0.4	0.533	0.667	0.733	1.0	5
0.344	0.469	0.594	0.531	1.0	5
1.0	0.571	0.571	1.0	1.0	5
0.281	0.438	0.5	0.531	0.844	5
0.25	0.5	0.5	0.25	1.0	5
0.4	0.4	0.6	1.0	1.0	5
0.421	0.421	0.632	0.579	0.947	5
0.0	0.667	0.667	1.0	1.0	5
0.4	0.8	0.8	0.8	0.8	5
0.45	0.45	0.65	0.6	0.85	5
0.4	0.6	0.6	1.0	1.0	5
0.358	0.528	0.604	0.604	0.925	5
0.75	0.25	0.75	0.5	1.0	5
0.364	0.545	0.545	0.545	1.0	5
0.364	0.485	0.545	0.636	0.939	5
0.333	0.5	0.667	0.333	1.0	5
0.333	0.833	0.833	0.833	1.0	5
0.667	0.0	0.667	0.667	1.0	5
0.158	0.579	0.526	0.632	1.0	5
0.571	0.457	0.571	0.657	0.886	5
0.462	0.462	0.769	0.692	1.0	5
0.615	0.462	0.615	0.692	1.0	5
0.357	0.357	0.571	0.571	1.0	5
0.571	0.524	0.571	0.667	0.905	5
0.167	0.167	0.5	0.667	1.0	5
0.263	0.211	0.526	0.579	0.895	5
0.538	0.231	0.462	0.538	0.846	5
0.167	0.167	0.333	0.5	1.0	5
0.643	0.429	0.429	0.786	1.0	5
0.563	0.313	0.5	0.563	0.875	5
0.378	0.351	0.378	0.622	0.973	5
1.0	1.0	1.0	0.5	1.0	5
0.7	0.6	0.7	0.6	1.0	5
0.304	0.478	0.696	0.652	0.913	5
0.375	0.5	0.625	0.75	1.0	5
0.333	0.667	0.667	0.667	0.667	5
0.278	0.444	0.611	0.611	0.944	5
0.41	0.41	0.525	0.541	0.902	5
0.262	0.344	0.443	0.443	0.869	5
0.5	0.75	0.75	1.0	1.0	5
0.259	0.556	0.63	0.667	1.0	5
0.583	0.667	0.75	0.75	1.0	5
0.446	0.518	0.59	0.639	0.892	5
0.417	0.583	0.667	0.833	0.917	5
0.462	0.577	0.615	0.731	1.0	5
1.0	1.0	1.0	1.0	1.0	5
0.5	0.75	0.75	0.875	1.0	5
0.25	0.75	1.0	0.75	1.0	5
0.429	0.524	0.619	0.667	0.952	5
0.5	0.636	0.727	0.818	0.955	5
0.5	0.563	0.625	0.75	1.0	5
0.316	0.632	0.474	0.632	0.895	5
0.302	0.547	0.585	0.585	0.83	5
0.571	0.571	0.714	0.571	1.0	5
0.0	0.25	0.75	0.75	1.0	5
0.333	0.444	0.722	0.556	0.944	5
0.457	0.514	0.543	0.543	0.971	5
0.667	1.0	1.0	1.0	1.0	5
0.5	0.0	0.5	1.0	1.0	5
0.368	0.211	0.421	0.368	0.947	5
0.111	0.556	0.667	0.667	1.0	5
0.5	0.333	0.333	0.333	0.833	5
0.4	0.3	0.6	1.0	1.0	5
0.0	0.0	0.0	0.0	0.0	5
0.375	0.5	0.5	0.625	1.0	5
0.526	0.474	0.632	0.684	0.895	5
0.333	0.5	0.583	0.833	0.917	5
0.2	0.8	0.8	0.8	1.0	5
0.5	0.571	0.786	0.857	0.929	5
0.481	0.593	0.704	0.741	1.0	5
0.4	0.4	0.8	0.6	1.0	5
0.167	0.5	0.5	0.667	0.833	5
0.412	0.647	0.706	0.765	0.941	5
0.24	0.24	0.36	0.4	0.96	5
0.406	0.362	0.449	0.507	0.928	5
0.386	0.351	0.404	0.456	0.877	5
0.571	0.476	0.619	0.667	0.857	5
0.545	0.273	0.455	0.455	1.0	5
0.545	0.273	0.394	0.455	0.909	5
0.313	0.438	0.688	0.625	1.0	5
0.5	0.25	0.563	0.563	0.938	5
0.417	0.389	0.444	0.556	0.972	5
0.5	0.45	0.4	0.55	0.9	5
0.514	0.371	0.343	0.429	0.943	5
0.75	0.875	0.875	1.0	1.0	5
0.0	0.0	0.0	0.0	1.0	5
0.295	0.409	0.5	0.455	0.955	5
0.345	0.552	0.517	0.621	0.931	5
0.5	0.667	1.0	1.0	1.0	5
0.364	0.636	0.727	0.727	0.909	5
0.321	0.5	0.5	0.643	0.964	5
0.304	0.446	0.489	0.435	0.826	5
0.333	0.444	0.444	0.778	1.0	5
0.5	0.5	0.5	0.5	0.5	5
0.308	0.433	0.467	0.492	0.867	5
0.667	0.5	0.833	0.5	1.0	5
0.298	0.511	0.532	0.66	0.851	5
0.857	0.571	0.429	0.714	1.0	5
0.364	0.273	0.273	0.364	0.909	5
0.0	0.5	0.5	0.5	1.0	5
0.333	0.5	0.548	0.595	0.976	5
0.417	0.417	0.417	0.5	1.0	5
0.261	0.348	0.391	0.348	0.957	5
0.333	0.0	0.0	0.333	1.0	5
0.348	0.543	0.587	0.739	0.935	5
1.0	1.0	1.0	1.0	1.0	5
0.302	0.581	0.651	0.605	0.814	5
0.25	1.0	1.0	1.0	1.0	5
0.333	0.333	0.5	0.667	1.0	5
0.286	0.429	0.429	1.0	1.0	5
0.35	0.6	0.7	0.7	0.95	5
0.611	0.556	0.667	0.722	1.0	5
0.517	0.621	0.621	0.69	0.931	5
0.5	0.75	0.75	1.0	1.0	5
0.302	0.349	0.512	0.558	0.86	5
0.277	0.569	0.523	0.554	0.815	5
0.364	0.636	0.818	0.818	1.0	5
0.545	0.409	0.636	0.636	1.0	5
0.467	0.8	0.667	0.6	0.933	5
0.4	0.8	0.8	0.6	1.0	5
0.307	0.33	0.352	0.443	0.841	5
0.444	0.444	0.556	0.667	0.889	5
0.326	0.372	0.535	0.558	0.953	5
0.3	0.3	0.3	0.3	1.0	5
0.364	0.455	0.455	0.545	0.909	5
0.429	0.429	0.643	0.571	1.0	5
0.647	0.529	0.765	0.765	1.0	5
0.3	0.3	0.5	0.6	1.0	5
0.222	0.444	0.667	0.667	1.0	5
0.364	0.364	0.545	0.727	0.818	5
0.75	0.5	0.75	0.75	1.0	5
0.231	0.692	0.769	0.769	0.962	5
0.222	0.444	0.556	0.556	1.0	5
0.5	0.5	0.6	0.6	1.0	5
0.429	0.429	0.714	0.571	1.0	5
0.333	0.714	0.714	0.762	0.952	5
0.375	0.521	0.625	0.563	0.875	5
0.25	0.5	0.594	0.625	0.906	5
0.2	0.229	0.429	0.4	0.943	5
0.362	0.447	0.511	0.489	0.83	5
0.321	0.309	0.383	0.383	0.802	5
0.423	0.577	0.5	0.538	0.962	5
0.4	0.4	0.467	0.6	0.933	5
0.6	1.0	0.8	1.0	1.0	5
0.227	0.364	0.455	0.545	0.909	5
0.267	0.467	0.333	0.533	0.867	5
0.125	0.5	0.25	0.25	1.0	5
0.452	0.419	0.548	0.548	0.968	5
0.438	0.688	0.625	0.625	0.875	5
0.364	0.727	0.682	0.773	0.955	5
0.5	0.583	0.583	0.667	0.833	5
0.395	0.488	0.674	0.698	0.907	5
0.227	0.364	0.318	0.545	0.864	5
0.257	0.27	0.297	0.365	0.919	5
0.308	0.346	0.5	0.654	0.808	5
0.365	0.423	0.558	0.615	0.923	5
0.417	0.333	0.5	0.75	1.0	5
1.0	1.0	1.0	1.0	1.0	5
0.588	0.706	0.706	0.706	0.941	5
0.415	0.415	0.488	0.488	0.878	5
0.273	0.5	0.636	0.682	0.864	5
0.8	0.8	1.0	0.8	1.0	5
0.438	0.625	0.625	0.844	0.969	5
0.517	0.483	0.69	0.69	0.966	5
0.35	0.475	0.475	0.55	0.9	5
0.357	0.571	0.571	0.643	0.857	5
0.333	0.556	0.667	0.667	0.889	5
0.333	0.556	0.778	0.889	1.0	5
0.0	0.0	0.0	0.0	0.0	5
0.571	0.571	0.714	0.714	1.0	5
0.286	0.286	0.286	0.571	0.929	5
0.2	0.25	0.5	0.45	0.8	5
